video_id,channel_id,channel_name,title,description,published_at,view_count,like_count,comment_count,has_transcript,transcript_word_count,title_clean,description_clean,pub_date,pub_date_norm,asx_return_T0,asx_return_T1,asx_return_T3,asx_close_T0
aSZ22-JwimE,UC7N0NPq6REt_F7HOQOGgC9Q,Finer Market Points,Can Resource Stocks Save our Market? | CBA BHP RWC REH RHC ACL,"As the Banks reach historical valuations, Resources are on their knees, traders look for the next leaders. Healthcare, Property and ...",2024-07-23 06:00:00+00:00,1448,66,3,False,0,Can Resource Stocks Save our Market? | CBA BHP RWC REH RHC ACL,"As the Banks reach historical valuations, Resources are on their knees, traders look for the next leaders. Healthcare, Property and .",2024-07-23,2024-07-23,0.0049673968220627085,-0.0009283414149980906,0.0076450933549352396,7971.10009765625
vtUtJJ0Ja-c,UCMYTi-GEtVSa9DYb6xsdWvg,Finanzlust_com,Welche Australien Aktien gibt es? [November 2024],Welche #Australien #Aktien gibt es? #Investieren #Dividenden #Aktie #Börse #Geld #Finanzen #passiveseinkommen ...,2024-11-24 11:09:32+00:00,58,3,0,False,0,Welche Australien Aktien gibt es? [November 2024],Welche #Australien #Aktien gibt es? #Investieren #Dividenden #Aktie #Brse #Geld #Finanzen #passiveseinkommen .,2024-11-24,2024-11-24,,0.002835402945184473,0.005658277206167295,
uHPWPtwqJpk,UC_A-LRBY8AXkfPPFix-yApA,Fear & Greed,Afternoon Report | ASX hits near high,This is the Fear and Greed (https://fearandgreed.com.au/) Afternoon Report - everything you need to know about what happened ...,2024-10-17 07:59:39+00:00,0,0,0,False,0,Afternoon Report | ASX hits near high,This is the Fear and Greed ( Afternoon Report - everything you need to know about what happened .,2024-10-17,2024-10-17,0.008594178863923885,-0.00870046217808762,-0.016621948710458634,8355.900390625
FIEcX2LXRr0,UCxvVvF_KzKLiGLQ2-MvU0KQ,ausbiz,the COB: hawkish hold | 24.09.24,"""Inflation is still too high..."" It's a familiar refrain from the Reserve Bank, which retained its hawkish bias and left the cash rate on ...",2024-09-24 07:06:05+00:00,385,8,1,False,0,the COB: hawkish hold | 24.09.24,"""Inflation is still too high."" It's a familiar refrain from the Reserve Bank, which retained its hawkish bias and left the cash rate on .",2024-09-24,2024-09-24,-0.0013369356271155652,-0.0019160031510991882,0.0010361178245954505,8142.0
L0a00P5DUrI,UChF5O40UBqAc82I7-i5ig6A,Bloomberg Podcasts,Inside CSL’s Empire of Blood and Iron | The Bloomberg Australia Podcast,"CSL is an Australian biotech company with a market cap of more than A$130 billion dollars, making it the country's third biggest ...",2024-11-29 20:00:11+00:00,824,15,1,False,0,Inside CSLs Empire of Blood and Iron | The Bloomberg Australia Podcast,"CSL is an Australian biotech company with a market cap of more than A$130 billion dollars, making it the country's third biggest .",2024-11-29,2024-11-29,-0.000959180697315376,0.0013869034685782822,-0.003837530039078829,8436.2001953125
bo7k858OQ50,UC_A-LRBY8AXkfPPFix-yApA,Fear & Greed,Afternoon Report | ASX up for the week,This is the Fear and Greed (https://fearandgreed.com.au/) Afternoon Report - everything you need to know about what happened ...,2024-10-17 07:57:54+00:00,0,0,0,False,0,Afternoon Report | ASX up for the week,This is the Fear and Greed ( Afternoon Report - everything you need to know about what happened .,2024-10-17,2024-10-17,0.008594178863923885,-0.00870046217808762,-0.016621948710458634,8355.900390625
-1KSzIxukM4,UCCqqvuhldqUbRrvfek50N9w,Kalkine Media,BHP announces the appointment of Ross McEwan CBE as a Non-executive Director,BHP announces the appointment of Ross McEwan CBE as a Non-executive Director with effect from 3 April 2024. Ross McEwan ...,2024-03-01 01:20:34+00:00,74,0,2,False,0,BHP announces the appointment of Ross McEwan CBE as a Non-executive Director,BHP announces the appointment of Ross McEwan CBE as a Non-executive Director with effect from 3 April 2024. Ross McEwan .,2024-03-01,2024-03-01,0.006091924760533773,-0.0012652722636320446,0.0012039828658434448,7745.60009765625
_doqBlJ93Cw,UCBKOjllCmdF9NMbmZlixrSQ,Petes Investing,German DAX update Feb 14 2024,"German DAX update Feb 14, 2024 Welcome to Pete's investing updates in this strategy edition we will be talking about trading ...",2024-02-14 00:16:51+00:00,15,1,0,False,0,German DAX update Feb 14 2024,"German DAX update Feb 14, 2024 Welcome to Pete's investing updates in this strategy edition we will be talking about trading .",2024-02-14,2024-02-14,-0.007351767797596387,0.007684459967821855,0.0008879637964274156,7547.7001953125
FjylvHL7PdQ,UCxvVvF_KzKLiGLQ2-MvU0KQ,ausbiz,the COB: Golden age | 21.10.24,"Australian shares climbed on Monday, buoyed by a strong finish on Wall Street on Friday. However, shares of tech giant ...",2024-10-21 05:47:14+00:00,221,8,2,False,0,the COB: Golden age | 21.10.24,"Australian shares climbed on Monday, buoyed by a strong finish on Wall Street on Friday. However, shares of tech giant .",2024-10-21,2024-10-21,0.007388472313772265,-0.016621948710458634,-0.0011806469465067693,8344.400390625
WxTbYVQR5ow,UCBKOjllCmdF9NMbmZlixrSQ,Petes Investing,German DAX update Feb 22 2024,"German DAX update Feb 22, 2024 Welcome to Pete's investing updates in this strategy edition we will be talking about trading ...",2024-02-22 03:37:15+00:00,14,1,0,False,0,German DAX update Feb 22 2024,"German DAX update Feb 22, 2024 Welcome to Pete's investing updates in this strategy edition we will be talking about trading .",2024-02-22,2024-02-22,0.0017637198885831484,0.00425687165129407,0.0013328710501812058,7611.2001953125
SQKS7dX1Yw4,UCBKOjllCmdF9NMbmZlixrSQ,Petes Investing,German DAX update Mar 14 2024,"German DAX update Mar 14, 2024 Welcome to Pete's investing updates in this strategy edition we will be talking about trading ...",2024-03-14 06:15:52+00:00,25,1,0,False,0,German DAX update Mar 14 2024,"German DAX update Mar 14, 2024 Welcome to Pete's investing updates in this strategy edition we will be talking about trading .",2024-03-14,2024-03-14,-0.0020441178988176434,-0.005613499847095582,0.0035697114727075707,7713.60009765625
Nev9bwQL_7o,UCBKOjllCmdF9NMbmZlixrSQ,Petes Investing,German DAX update Feb 28 2024,"German DAX update Feb 28, 2024 Welcome to Pete's investing updates in this strategy edition we will be talking about trading ...",2024-02-28 02:20:55+00:00,9,1,0,False,0,German DAX update Feb 28 2024,"German DAX update Feb 28, 2024 Welcome to Pete's investing updates in this strategy edition we will be talking about trading .",2024-02-28,2024-02-28,-0.00033930544907345705,0.004999777225342061,-0.0012652722636320446,7660.39990234375
5DQcXMacWJg,UChBIt8zfA0Ty1_KkBlEbvMg,Carl Capolingua,"Live Market Analysis, Monday 5 August 2024","00:00 Introduction 01:30 *AROUND THE GROUNDS* Nasdaq, Russell 2000 & ASX200 & portfolio management, what happened ...",2025-02-03 10:56:30+00:00,141,11,1,False,0,"Live Market Analysis, Monday 5 August 2024","00:00 Introduction 01:30 *AROUND THE GROUNDS* Nasdaq, Russell 2000 & ASX200 & portfolio management, what happened .",2025-02-03,2025-02-03,-0.01792007050414468,-0.0006444841364833254,0.012332307603772463,8379.400390625
nUe91nZPmCQ,UC_A-LRBY8AXkfPPFix-yApA,Fear & Greed,"ANZ to buy Suncorp bank, Australia’s $11b Navy spend, Trump ranked worst President",Wednesday 21 February 2024 ANZ wins the right to buy Suncorp's banking business in a $4.9 billion deal. Also today: • Australia ...,2024-10-07 07:57:26+00:00,1,0,0,False,0,"ANZ to buy Suncorp bank, Australias $11b Navy spend, Trump ranked worst President",Wednesday 21 February 2024 ANZ wins the right to buy Suncorp's banking business in a $4.9 billion deal. Also today: Australia .,2024-10-07,2024-10-07,0.00679759394171775,-0.003473381788146823,0.004348156689654159,8205.400390625
Z8P0D63tkrs,UCBKOjllCmdF9NMbmZlixrSQ,Petes Investing,German DAX update Mar 13 2024,"German DAX update Mar 13, 2024 Welcome to Pete's investing updates in this strategy edition we will be talking about trading ...",2024-03-13 00:05:04+00:00,20,2,0,False,0,German DAX update Mar 13 2024,"German DAX update Mar 13, 2024 Welcome to Pete's investing updates in this strategy edition we will be talking about trading .",2024-03-13,2024-03-13,0.0021912353119935,-0.0020441178988176434,0.0007170515025551882,7729.39990234375
WAFJjfX0oTA,UCa8iq2KwkJRksSOP2wiP7Wg,Universe Data,Richest Companies in Australia (2025) – You Won’t Believe #1!,Richest Companies in Australia (2025) – You Won't Believe #1! Australia is home to some of the most powerful and wealthiest ...,2025-06-25 16:37:00+00:00,226201,0,383,False,0,Richest Companies in Australia (2025) You Wont Believe #1!,Richest Companies in Australia (2025) You Won't Believe #1! Australia is home to some of the most powerful and wealthiest .,2025-06-25,2025-06-25,0.00043249316959848016,-0.0009814457464846216,0.0033003228407137986,8559.2001953125
zAlS8o34RnA,UCa8iq2KwkJRksSOP2wiP7Wg,Universe Data,Richest Companies in Australia (2025) – You Won’t Believe #1!,Richest Companies in Australia (2025) – You Won't Believe #1! Australia is home to some of the most powerful and wealthiest ...,2025-09-29 09:41:00+00:00,956,0,0,False,0,Richest Companies in Australia (2025) You Wont Believe #1!,Richest Companies in Australia (2025) You Won't Believe #1! Australia is home to some of the most powerful and wealthiest .,2025-09-29,2025-09-29,0.008545991295317412,-0.0015796362671528508,0.011327559503497397,8862.7998046875
vQr5hhO-xFs,UCO0akufu9MOzyz3nvGIXAAw,Sky News Australia,CBA and BHP share price plunges over seven per cent amid market turmoil,Sky News Business Editor Ross Greenwood says some of Australia's biggest companies have suffered major falls today on the ...,2025-04-07 01:20:42+00:00,2269,18,30,False,0,CBA and BHP share price plunges over seven per cent amid market turmoil,Sky News Business Editor Ross Greenwood says some of Australia's biggest companies have suffered major falls today on the .,2025-04-07,2025-04-07,-0.04231983205946843,0.02270099270713266,0.04536950476694912,7343.2998046875
6I6EgbB1HJA,UCb4xZco_kCP1jumVx2BdYXA,InvestLust_com,Which Australia 🇦🇺 stocks are there? [January 2025],Which Australia stocks are there? [January 2025] #dividends #finance#passiveincome #money #share #invest #stock ...,2025-01-21 20:37:12+00:00,107,0,0,False,0,Which Australia stocks are there? [January 2025],Which Australia stocks are there? [January 2025] #dividends #finance#passiveincome #money #share #invest #stock .,2025-01-21,2025-01-21,0.002178029598607578,0.0011282258613536378,0.0036044009940103816,8420.2998046875
viFrpbCyLbU,UCa8iq2KwkJRksSOP2wiP7Wg,Universe Data,Australia’s Richest Companies 2025 💰 Full Ranking Exposed!,"Support the channel with a Thanks ❤️ — your support helps me keep creating amazing, high-quality videos every week!",2025-09-22 08:42:00+00:00,282,0,0,False,0,Australias Richest Companies 2025 Full Ranking Exposed!,"Support the channel with a Thanks your support helps me keep creating amazing, high-quality videos every week!",2025-09-22,2025-09-22,0.0042628814754659405,0.003972352250996014,0.0009698214387585669,8810.900390625
yUOEez_K4tA,UCgkkESqTRrWDFB4hcvDi-lw,ETF Insights Australia,What’s Inside VAS? | Australia’s Top ETF Explained with Stick Figures (2025),"What's Inside VAS? | Australia's Top ETF Explained with Stick Figures (2025) Discover what's really inside VAS, Australia's most ...",2025-05-26 21:01:07+00:00,53,1,0,False,0,Whats Inside VAS? | Australias Top ETF Explained with Stick Figures (2025),"What's Inside VAS? | Australia's Top ETF Explained with Stick Figures (2025) Discover what's really inside VAS, Australia's most .",2025-05-26,2025-05-26,1.1913713876099408e-05,0.005573449273412301,0.001536211394969289,8361.0
HcZjPXvZ6TE,UC6_HYRP3E1KpJVg3ra7p3gQ,Bryan Invest,"ACCOUNTANT EXPLAINS: Should You Buy Outright, Car Loan or Novated Lease a New Car (Australia 2026)","In this video, I'll break down all 3 options, covering the pros and cons with real-life examples, potential tax savings, and any ...",2025-09-01 08:00:29+00:00,412083,6641,648,False,0,"ACCOUNTANT EXPLAINS: Should You Buy Outright, Car Loan or Novated Lease a New Car (Australia 2026)","In this video, I'll break down all 3 options, covering the pros and cons with real-life examples, potential tax savings, and any .",2025-09-01,2025-09-01,-0.005059501848733161,-0.0030355618294316544,0.010035725416831065,8927.7001953125
xjIY1dBsdw0,UCKWDscRjYFTD1KHsmow4-bQ,Walk The World,Aussie Bank Giant 💰 Hits Record! Bubble? 🤔,On Wednesday Commonwealth Bank shares hit a record $181.10 to become the first ASX listed company to be valued at more ...,2025-06-06 13:11:16+00:00,4491,146,9,False,0,Aussie Bank Giant Hits Record! Bubble?,On Wednesday Commonwealth Bank shares hit a record $181.10 to become the first ASX listed company to be valued at more .,2025-06-06,2025-06-06,-0.0027170003456149505,0.008396256133976765,-0.003142421669616091,8515.7001953125
-iVpjIWI8sU,UCxvVvF_KzKLiGLQ2-MvU0KQ,ausbiz,the COB: CBA crash,The local market remained flat after erasing gains from early trade as investors took profits and sold index leader CBA.,2025-07-22 06:49:39+00:00,929,24,2,False,0,the COB: CBA crash,The local market remained flat after erasing gains from early trade as investors took profits and sold index leader CBA.,2025-07-22,2025-07-22,0.0010382778197561837,0.006914672780329756,-0.004879784840957413,8677.2001953125
zrqBDCJqGI4,UC5f8fQrkPzswdEwp55__peQ,Equity Mates,"Buy or Sell: William Mumford - Resmed, Commonwealth Bank, BHP &amp; More","For today's episode of Buy or Sell, Adam Keily is joined by William Mumford, Deputy Portfolio Manager at Auscap Asset ...",2025-05-06 09:01:26+00:00,2084,44,0,False,0,"Buy or Sell: William Mumford - Resmed, Commonwealth Bank, BHP &amp; More","For today's episode of Buy or Sell, Adam Keily is joined by William Mumford, Deputy Portfolio Manager at Auscap Asset .",2025-05-06,2025-05-06,-0.0007845132875254901,0.003300034676990249,0.004821953814008406,8151.39990234375
5RSZyesoExk,UCpM8g1OHwMh2brhdWAqDfgg,Stock Binge,Looking For Stable Long Term Investment ? Top ASX Blue Chip Stocks #asx #investingmoney  #asx200,"Looking for stable, long-term investments? Blue-chip stocks like BHP Group (ASX: BHP), CSL Limited (ASX: CSL), and ...",2025-05-30 15:46:13+00:00,199,3,0,False,0,Looking For Stable Long Term Investment ? Top ASX Blue Chip Stocks #asx #investingmoney #asx200,"Looking for stable, long-term investments? Blue-chip stocks like BHP Group (ASX: BHP), CSL Limited (ASX: CSL), and .",2025-05-30,2025-05-30,0.0029608779285235087,-0.0024423613715338632,0.00886999747747974,8434.7001953125
TlRCTfM3fUY,UCMYTi-GEtVSa9DYb6xsdWvg,Finanzlust_com,Welche Australien 🇦🇺 Aktien gibt es? [Januar 2025],Welche Australien Aktien gibt es? [Januar 2025] #Dividenden #Finanzen #Börse #Investieren #Geld #passiveseinkommen ...,2025-01-21 12:19:42+00:00,40,0,0,False,0,Welche Australien Aktien gibt es? [Januar 2025],Welche Australien Aktien gibt es? [Januar 2025] #Dividenden #Finanzen #Brse #Investieren #Geld #passiveseinkommen .,2025-01-21,2025-01-21,0.002178029598607578,0.0011282258613536378,0.0036044009940103816,8420.2998046875
SzyuCAImSR0,UCvOPFdkhCBIK2Y5QbDtOZXA,Rask,A200 ETF Explained: Is This the Best Aussie Shares Fund?,"In this episode of The Australian Finance Podcast, Owen Rask is joined by Tom Wickenden, Investment Strategist at BetaShares, ...",2025-04-02 04:00:33+00:00,3153,83,9,False,0,A200 ETF Explained: Is This the Best Aussie Shares Fund?,"In this episode of The Australian Finance Podcast, Owen Rask is joined by Tom Wickenden, Investment Strategist at BetaShares, .",2025-04-02,2025-04-02,0.0011734472894451287,-0.009427160462221917,-0.04231983205946843,7934.5
svxC-2hX1pQ,UCvOPFdkhCBIK2Y5QbDtOZXA,Rask,S&amp;P/ASX 200 (ASX:XJO) market crash: what to do NOW,S&P/ASX 200 (ASX: XJO) stock market sell off is in full effect. Down 6.5% with Commonwealth Bank of Australia (ASX: CBA) and ...,2025-04-07 01:18:44+00:00,5154,61,5,False,0,S&amp;P/ASX 200 (ASX:XJO) market crash: what to do NOW,S&P/ASX 200 (ASX: XJO) stock market sell off is in full effect. Down 6.5% with Commonwealth Bank of Australia (ASX: CBA) and .,2025-04-07,2025-04-07,-0.04231983205946843,0.02270099270713266,0.04536950476694912,7343.2998046875
oOV36mKPhHE,UCfmaldKMEUc5qXeIQ7zEBeA,Australian Investment Education,📊💸🧐2025 Australian Mid-Year Outlook: Stock Market &amp; Economy in Focus,"This episode of the ""Money and Investing"" Show dives deep into the 2025 Australian Mid-Year Outlook — where the stock ...",2025-07-06 21:00:52+00:00,2440,47,3,False,0,2025 Australian Mid-Year Outlook: Stock Market &amp; Economy in Focus,"This episode of the ""Money and Investing"" Show dives deep into the 2025 Australian Mid-Year Outlook where the stock .",2025-07-06,2025-07-06,,-0.001592490446646555,-0.006064765939094108,
